id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
52411367,Guest suite in Seattle · ★4.95 · 1 bedroom · 1 bed · 1 bath,6550306,Porscha,Beacon Hill,Mid-Beacon Hill,47.55284,-122.31279,Entire home/apt,85,1,94,2023-06-22,5.51,1,37,62,STR-OPLI-21-001010
594587924827266485,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Ballard,West Woodland,47.6691993,-122.3740343,Entire home/apt,144,31,1,2022-05-08,0.07,398,279,0,
52655676,Rental unit in Seattle · ★4.80 · Studio · 1 bed · 1 bath,225034304,Julie,Rainier Valley,Columbia City,47.55684,-122.28711,Entire home/apt,133,1,113,2023-06-22,5.43,2,341,87,STR-OPLI-22-000075
7353834,Rental unit in Seattle · ★4.13 · 1 bedroom · 2 beds · 1 bath,3074414,Melissa,University District,University District,47.66222,-122.31501,Entire home/apt,118,30,15,2022-04-30,0.16,118,42,0,STR-OPLI-19-002641
20327028,Guesthouse in Seattle · ★4.97 · 1 bedroom · 1 bed · 1 bath,101285257,Jenny,West Seattle,Gatewood,47.53955,-122.39409,Entire home/apt,55,30,39,2023-05-11,0.55,2,234,5,
46727219,Home in Seattle · ★4.73 · 3 bedrooms · 3 beds · 1 bath,111812937,Vacasa Washington,Other neighborhoods,Wallingford,47.64952,-122.33891,Entire home/apt,247,2,41,2023-04-01,1.42,19,365,11,STR-OPLI-20-001051
53545190,Home in Seattle · ★4.82 · 3 bedrooms · 3 beds · 2 baths,419386771,Recreation,West Seattle,Fauntleroy,47.52361379252501,-122.37884792253409,Entire home/apt,338,2,33,2023-06-19,1.81,1,153,19,STR-OPLI-21-001262
664498688695712853,Home in Seattle · ★4.96 · 2 bedrooms · 2 beds · 1 bath,467832955,Cj,Other neighborhoods,Fremont,47.6554,-122.35065,Entire home/apt,241,3,23,2023-06-19,2.29,1,252,23,STR-OPLI-22-001377
776742902312791833,Home in Seattle · 2 bedrooms · 2 beds · 1 bath,26115865,James,Other neighborhoods,Greenwood,47.6863901,-122.3586177,Entire home/apt,175,4,1,2023-06-06,1,1,268,1,STR-OPLI-22-001288
22772724,Home in Seattle · 4 bedrooms · 3 beds · 3 baths,16065294,Cath And Nick,Other neighborhoods,Phinney Ridge,47.68228,-122.36312,Entire home/apt,464,7,0,,,1,280,0,STR-OPLI-22-001365
9512909,Home in Seattle · ★4.95 · 1 bedroom · 1 bed · 1 bath,49292151,Paul & Izabela,Central Area,Leschi,47.60185,-122.29011,Entire home/apt,142,3,242,2023-06-19,2.64,1,323,13,STR-OPLI-19-001103
658254685964993401,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,263502162,Landing,Queen Anne,Lower Queen Anne,47.62192,-122.35955,Entire home/apt,140,30,0,,,97,301,0,
27659518,Rental unit in Seattle · ★4.57 · 1 bedroom · 1 bed · 1 bath,208594257,Mark,Other neighborhoods,Phinney Ridge,47.68308,-122.34579,Entire home/apt,350,30,28,2022-09-10,0.47,2,75,9,STR-OPLI-21-000569
50121658,Condo in Seattle · ★4.44 · 2 bedrooms · 3 beds · 1 bath,349247521,Onat,Rainier Valley,Mount Baker,47.587296,-122.297806,Entire home/apt,125,2,27,2023-02-28,1.15,1,203,10,STR-OPLI-21-000653
646302173365139407,Home in Seattle · ★4.83 · 3 bedrooms · 3 beds · 2 baths,398317720,Joanne,Other neighborhoods,Fremont,47.66191,-122.35086,Entire home/apt,348,1,29,2023-06-23,2.35,53,47,28,STR-OPLI-22-000956
643437953225601120,Townhouse in Seattle · ★4.87 · 2 bedrooms · 3 beds · 1 bath,5479720,J'Aime,Central Area,Minor,47.61123,-122.30592,Entire home/apt,170,1,69,2023-06-15,5.80,2,96,69,STR-OPLI-22-000961
844145292281820488,Home in Seattle · ★5.0 · 3 bedrooms · 3 beds · 2 baths,18119417,Greg,Capitol Hill,Stevens,47.6245363,-122.2980277,Entire home/apt,550,3,9,2023-06-05,2.97,1,149,9,STR-OPLI-23-000346
716194393629139034,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,5112492,Leah,Capitol Hill,Broadway,47.62175,-122.32426,Entire home/apt,81,30,2,2023-03-17,0.41,3,100,2,
13017780,Home in Seattle · ★4.86 · 2 bedrooms · 2 beds · 1 bath,46428878,Curtis,Northgate,North College Park,47.69346,-122.33698,Entire home/apt,115,180,21,2022-08-23,0.25,2,327,1,STR-OPLI-19-002574
793629,Home in Seattle · ★4.84 · 1 bedroom · 1 bed · 1 bath,4181120,Candace,Beacon Hill,North Beacon Hill,47.57734,-122.31492,Entire home/apt,121,7,319,2023-06-08,2.49,1,21,7,STR-OPLI-19-003115
762428929355626934,Home in Seattle · Studio · 1 bed · 1 bath,379735904,Mimi,Capitol Hill,Portage Bay,47.64209,-122.32271,Private room,72,13,0,,,24,294,0,
802861947493836927,Townhouse in Seattle · ★4.92 · 2 bedrooms · 3 beds · 2 baths,487344448,Ricardo,Beacon Hill,North Beacon Hill,47.577324282730366,-122.31401181540913,Entire home/apt,231,3,24,2023-06-11,4.83,16,27,24,STR-OPLI-22-001775
853913956597144014,Home in Seattle · 1 bedroom · 1 bed · 1 bath,22416652,Diana,West Seattle,Genesee,47.56758561208524,-122.38505731713781,Entire home/apt,500,30,0,,,1,358,0,
610454396492170944,Townhouse in Seattle · ★4.52 · 3 bedrooms · 6 beds · 3 baths,54812088,Seattle Vacation Home,Central Area,Mann,47.62203,-122.29722,Entire home/apt,299,1,33,2023-06-18,2.48,49,211,29,STR-OPLI-22-000390
2847177,Rental unit in Seattle · ★4.13 · Studio · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.66315,-122.31348,Entire home/apt,114,30,24,2022-09-13,0.22,118,45,2,STR-OPLI-20-000157
643472502342732701,Townhouse in Seattle · 2 bedrooms · 2 beds · 2 baths,136424005,Gunnar,Cascade,Eastlake,47.63662,-122.32826,Entire home/apt,300,30,0,,,1,205,0,
13140719,Guest suite in Seattle · ★4.99 · 1 bedroom · 1 bed · 1 bath,50862952,Darren,Other neighborhoods,Wallingford,47.653751,-122.336617,Entire home/apt,171,4,184,2023-06-16,2.18,1,15,13,STR-OPLI-20-000352
834182928634900862,Home in Seattle · 4 bedrooms · 5 beds · 2 baths,18020488,Angie & Tyler,West Seattle,Fairmount Park,47.55835099999999,-122.3860678,Entire home/apt,780,2,0,,,7,17,0,STR-OPLI-21-000299
649177545785338804,Serviced apartment in Seattle · 1 bedroom · 1 bed · 1 bath,452014951,Level Seattle,Cascade,South Lake Union,47.6188683,-122.3354255,Entire home/apt,230,30,1,2022-12-31,0.17,26,339,1,
15299612,Home in Seattle · ★4.90 · 1 bedroom · 1 bed · 1 bath,2033580,Anthony,Ballard,Adams,47.6741,-122.39078,Entire home/apt,142,3,258,2023-06-11,3.53,2,48,38,STR-OPLI-19-000663
868785334787152321,Home in Seattle · ★5.0 · 2 bedrooms · 3 beds · 1 bath,70996371,Patrick,Delridge,North Delridge,47.55408750000001,-122.3646227,Entire home/apt,277,2,3,2023-06-19,3,6,69,3,STR-OPLI-21-001352
50600280,Rental unit in Seattle · ★4.52 · 1 bedroom · 1 bed · 1 bath,3074414,Melissa,University District,University District,47.6568,-122.3163,Entire home/apt,140,2,27,2023-06-01,1.11,118,72,14,STR-OPLI-19-002641
17990897,Guesthouse in Seattle · ★4.99 · Studio · 2 beds · 1 bath,1504972,Vic,Other neighborhoods,Greenwood,47.69398,-122.35166,Entire home/apt,113,28,104,2023-04-25,1.39,1,134,4,STR-OPLI-19-001874
1589681,Guesthouse in Seattle · ★4.68 · Studio · 1 bed · 1 bath,681242,Heather,Ballard,Loyal Heights,47.67909,-122.38422,Entire home/apt,78,1,390,2023-05-31,4.14,1,107,36,STR-OPLI-19-002924
35546534,Home in Seattle · ★4.99 · 2 bedrooms · 2 beds · 1.5 baths,55584831,Esther,West Seattle,North Admiral,47.57115,-122.37584,Entire home/apt,145,3,73,2023-05-30,1.51,1,219,17,STR-OPLI-19-001558
46514195,Rental unit in Seattle · ★4.62 · 1 bedroom · 2 beds · 1 bath,376210116,Ken,Cascade,South Lake Union,47.62155,-122.33135,Entire home/apt,92,30,13,2023-05-22,0.42,1,287,5,STR-OPLI-20-001168
53118717,Rental unit in Seattle · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,Cascade,South Lake Union,47.6328988,-122.3258731,Entire home/apt,222,31,0,,,398,320,0,
644423510432743717,Home in Seattle · ★4.91 · 2 bedrooms · 5 beds · 1 bath,21499699,Anne,Ballard,Loyal Heights,47.67618,-122.38399,Entire home/apt,174,2,32,2023-06-18,2.85,2,61,32,STR-OPLI-22-000991
50393442,Townhouse in Seattle · ★4.77 · 2 bedrooms · 2 beds · 1 bath,150473705,Ryan,Central Area,Minor,47.61367,-122.30429,Entire home/apt,197,2,129,2023-06-10,5.42,3,184,69,STR-OPLI-21-000335
679069940115622800,Home in Seattle · ★4.84 · 2 bedrooms · 2 beds · 1 bath,70996371,Patrick,Northgate,Maple Leaf,47.69537,-122.3103,Entire home/apt,222,2,25,2023-06-11,3.61,6,88,25,STR-OPLI-22-001297
638186198668661157,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Ballard,Adams,47.66779,-122.38095,Entire home/apt,177,31,0,,,398,364,0,
542638097895900103,Rental unit in Seattle · 2 bedrooms · 2 beds · 2 baths,107434423,Blueground,Cascade,South Lake Union,47.6328988,-122.3258731,Entire home/apt,236,31,0,,,398,356,0,
25231650,Guest suite in Seattle · ★4.96 · 1 bedroom · 1 bed · 1 bath,179604920,Alexandra,Rainier Valley,Mount Baker,47.58865,-122.29429,Entire home/apt,152,1,136,2023-06-12,2.21,1,197,29,STR-OPLI-19-001137
753844568867289832,Home in Seattle · 1 bedroom · 2 beds · 1 bath,484899828,Amy,Other neighborhoods,Green Lake,47.68616,-122.33638,Entire home/apt,62,8,1,2023-02-28,0.26,56,301,1,STR-OPLI-22-001812
908290167228779554,Home in Seattle · ★New · 1 bedroom · 3 beds · 1 bath,191948770,Aaron,Central Area,Mann,47.61276,-122.30113,Entire home/apt,123,2,1,2023-06-11,1,1,5,1,STR-OPLI-23-000716
41683969,Home in Seattle · ★4.88 · 2 bedrooms · 3 beds · 2 baths,126511331,Sherrie,Beacon Hill,South Beacon Hill,47.51782,-122.28242,Entire home/apt,212,5,26,2023-04-09,0.73,1,167,6,STR-OPLI-20-000505
49518078,Guest suite in Seattle · ★4.99 · 1 bedroom · 3 beds · 1 bath,20045771,Josh & Kimberly,University District,University District,47.66775,-122.3087,Entire home/apt,177,2,91,2023-06-20,3.68,1,130,40,STR-OPLI-22-001409
12931310,Home in Seattle · ★4.87 · 1 bedroom · 1 bed · 1 private bath,7697679,Debby,Other neighborhoods,Wallingford,47.66125,-122.33175,Private room,114,2,182,2023-06-04,2.10,2,43,26,STR-OPLI-19-001224
680569072538931142,Home in Seattle · 1 bedroom · 1 bed · 1 shared bath,87628993,Kunaal,Northgate,Haller Lake,47.72105,-122.3364,Private room,80,30,1,2022-12-15,0.16,18,272,1,
601431413510482385,Home in Seattle · ★4.97 · 3 bedrooms · 3 beds · 2 baths,29688958,Josh,West Seattle,North Admiral,47.57548,-122.39009,Entire home/apt,268,2,31,2023-06-20,2.50,1,222,29,STR-OPLI-22-000586
50197031,Rental unit in Seattle · ★4.94 · 2 bedrooms · 2 beds · 1 bath,51150587,Ben,Other neighborhoods,Fremont,47.65234,-122.35193,Entire home/apt,250,2,146,2023-06-18,5.91,1,305,61,STR-OPLI-21-000229
52170221,Home in Seattle · ★4.73 · Studio · 1 bed · 1 private bath,19403115,Vince,Ballard,Whittier Heights,47.67855,-122.37638,Private room,116,1,109,2023-05-05,5.06,25,340,49,
10341497,Cottage in Seattle · ★4.81 · 1 bedroom · 1 bed · 1 bath,53222841,Charlie,Rainier Valley,Columbia City,47.55751,-122.28212,Entire home/apt,141,3,91,2023-05-31,1.01,1,299,11,STR-OPLI-19-001212
19894816,Rental unit in Seattle · ★4.99 · Studio · 2 beds · 1 bath,21290502,Diana,Other neighborhoods,Wallingford,47.65371,-122.33994,Entire home/apt,99,3,155,2023-06-08,2.15,1,264,21,STR-OPLI-20-000143
2950213,Rental unit in Seattle · ★4.78 · 1 bedroom · 1 bed · 1 bath,15060417,Ginny,Ballard,Adams,47.66482,-122.38316,Entire home/apt,250,3,139,2023-06-11,1.26,1,196,14,STR-OPLI-20-000043
683902736652752518,Condo in Seattle · ★5.0 · Studio · 1 bed · 1 bath,7321624,Carlos A.,Capitol Hill,Broadway,47.6194112410365,-122.32642413684007,Entire home/apt,183,30,8,2023-05-20,1.37,3,277,8,STR-OPLI-22-002476
599205596133828323,Home in Seattle · 1 bedroom · 1 bed · 1 shared bath,48441443,Savannah,Central Area,Minor,47.61171,-122.31335,Private room,85,30,1,2022-08-31,0.10,5,358,1,
49894965,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Capitol Hill,Broadway,47.6193232,-122.3205854,Entire home/apt,145,31,0,,,398,343,0,
736362897309273634,Rental unit in Seattle · ★4.49 · 1 bedroom · 1 bed · 1 bath,48416955,Jessica,Downtown,Belltown,47.61251,-122.34764,Entire home/apt,191,2,35,2023-06-11,4.17,7,19,35,STR-OPLI-19-001663
750913851705799630,Condo in Seattle · ★4.40 · 1 bedroom · 2 beds · 1 bath,111812937,Vacasa Washington,Downtown,Belltown,47.61420263377253,-122.34657108333217,Entire home/apt,151,2,43,2023-05-09,1.68,19,337,26,STR-OPLI-21-000253
17510283,Condo in Seattle · ★4.82 · 1 bedroom · 2 beds · 1 bath,1979300,Justin&Vicky,Downtown,Belltown,47.61799,-122.3478,Entire home/apt,132,1,576,2023-06-23,7.73,2,99,86,STR-OPLI-19-003442
16218478,Rental unit in Seattle · ★4.87 · 1 bedroom · 2 beds · 1 bath,986445,Tri,Central Area,Minor,47.60743,-122.31611,Entire home/apt,124,3,218,2023-06-19,2.75,3,10,57,STR-OPLI-19-001958
635765219811370948,Rental unit in Seattle · ★4.83 · 1 bedroom · 1 bed · 1 bath,19921371,Lawrence,Central Area,Minor,47.611195,-122.314468,Entire home/apt,185,1,18,2023-06-18,1.66,2,346,18,STR-OPLI-22-000973
608112560937358523,Rental unit in Seattle · ★4.09 · 1 bedroom · 1 bed · 1 bath,152734194,Ella,Central Area,Minor,47.60228,-122.3125,Entire home/apt,77,1,70,2023-05-29,4.92,7,273,58,STR-OPLI-21-000580
3906076,Condo in Seattle · ★4.90 · 1 bedroom · 1 bed · 1 bath,20220925,Ezana,Downtown,Central Business District,47.61113,-122.3312,Entire home/apt,130,3,302,2023-06-19,2.82,1,83,47,STR-OPLI-19-003129
592200400149997788,Condo in Seattle · ★4.78 · 2 bedrooms · 3 beds · 1 bath,386420269,Kathryn,Downtown,Belltown,47.61529,-122.34731,Entire home/apt,228,2,54,2023-06-09,3.85,25,111,43,STR-OPLI-20-000134
24607657,Condo in Seattle · ★4.92 · 1 bedroom · 2 beds · 1 bath,16306173,Raj,Downtown,Pike-Market,47.60998,-122.34547,Entire home/apt,224,3,231,2023-06-23,3.75,2,301,46,STR-OPLI-19-001388
749217752489482511,Condo in Seattle · ★4.84 · 1 bedroom · 2 beds · 1 bath,148939282,Susannah,Downtown,Belltown,47.61439,-122.34713,Entire home/apt,213,2,25,2023-06-16,3.36,2,205,25,STR-OPLI-22-001792
50038410,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Capitol Hill,Broadway,47.6193232,-122.3205854,Entire home/apt,182,31,0,,,398,308,0,
892873248424805202,Home in Seattle · ★New · 2 bedrooms · 2 beds · 1 bath,340706410,Vince,Central Area,Minor,47.60755227161934,-122.30951860314171,Entire home/apt,180,1,1,2023-06-15,1,43,308,1,STR-OPLI-22-001384
48708466,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Capitol Hill,Broadway,47.6194563,-122.3191053,Entire home/apt,124,31,1,2021-09-04,0.05,398,334,0,
28340406,Rental unit in Seattle · ★4.44 · 1 bedroom · 1 bed · 1 bath,122962150,Anthony,Capitol Hill,Broadway,47.62857,-122.3191,Entire home/apt,150,30,9,2021-11-05,0.15,1,111,0,
875068059477407970,Rental unit in Seattle · ★4.63 · Studio · 3 beds · 1 bath,40623437,Seth,Downtown,First Hill,47.61105515041753,-122.33051669395353,Entire home/apt,136,5,8,2023-06-22,4.44,5,58,8,STR-OPLI-19-001377
25444751,Condo in Seattle · ★4.88 · 1 bedroom · 2 beds · 1 bath,86157147,Lyle,Downtown,Central Business District,47.61269,-122.3308,Entire home/apt,178,3,224,2023-06-18,3.67,18,63,37,STR-OPLI-19-001935
48821508,Rental unit in Seattle · Studio · 1 bed · 1 bath,107434423,Blueground,Capitol Hill,Broadway,47.6194563,-122.3191053,Entire home/apt,124,31,2,2022-05-11,0.09,398,263,0,
671440066468074748,Loft in Seattle · ★4.92 · 1 bedroom · 2 beds · 1 bath,100051568,Jorge,Downtown,Belltown,47.61325,-122.3466,Entire home/apt,115,1,25,2023-06-18,3.04,1,4,25,STR-OPLI-21-001386
51504917,Rental unit in Seattle · ★4.89 · Studio · 1 bed · 1 bath,20493911,Kevin,Downtown,Belltown,47.6127,-122.34614,Entire home/apt,186,1,227,2023-06-22,10.12,4,285,123,str-opli-20-001095
52905547,Rental unit in Seattle · ★4.80 · Studio · 1 bed · 1 bath,220390118,Sarom,Downtown,First Hill,47.60977,-122.32493,Entire home/apt,110,30,5,2023-05-05,0.26,8,276,4,
639181981244344842,Condo in Seattle · ★4.84 · 1 bedroom · 2 beds · 1 bath,386420269,Kathryn,Downtown,Belltown,47.61606,-122.34728,Entire home/apt,196,2,51,2023-06-10,4.02,25,111,49,STR-OPLI-22-000782
51563443,Condo in Seattle · ★4.90 · 1 bedroom · 1 bed · 1 bath,80333752,Ashley & Mike,Downtown,Belltown,47.61424,-122.34674,Entire home/apt,196,2,73,2023-06-01,3.22,27,128,38,STR-OPLI-21-000683
52244634,Condo in Seattle · ★4.87 · 2 bedrooms · 3 beds · 1 bath,80333752,Ashley & Mike,Downtown,Belltown,47.61433,-122.34684,Entire home/apt,228,2,91,2023-06-15,4.27,27,95,45,STR-OPLI-21-000283
758573593608519458,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,406109583,Carlos,Downtown,Central Business District,47.60247,-122.33712,Entire home/apt,130,30,1,2023-05-24,0.91,1,315,1,
843005480973582914,Rental unit in Seattle · ★4.75 · 1 bedroom · 2 beds · 1 bath,386420269,Kathryn,Downtown,Belltown,47.6141674371689,-122.34674190138684,Entire home/apt,210,2,12,2023-06-11,3.60,25,103,12,STR-OPLI-23-000301
3273240,Loft in Seattle · ★4.94 · Studio · 1 bed · 1 bath,13697241,Bonnie,Downtown,Pioneer Square,47.6002,-122.3338,Entire home/apt,264,2,319,2023-06-21,2.91,1,201,45,STR-OPLI-19-001453
750674017409535748,Condo in Seattle · ★5.0 · 1 bedroom · 2 beds · 1 bath,27465425,Sean,Downtown,Pike-Market,47.61016125313761,-122.34578747880035,Entire home/apt,300,2,29,2023-06-19,6.30,1,126,29,STR-OPLI-22-002014
913944865107348547,Rental unit in Seattle · ★New · 1 bedroom · 1 bed · 1.5 baths,48513355,Buttercup,Capitol Hill,Stevens,47.630812804522535,-122.31235206127167,Entire home/apt,69,30,0,,,1,140,0,
32879656,Home in Seattle · ★4.98 · 1 bedroom · 2 beds · 1 bath,247372730,Alex,Downtown,Belltown,47.61409870873495,-122.34654844482311,Entire home/apt,141,2,40,2023-06-21,6.86,1,32,40,STR-OPLI-22-002011
819852053992857343,Condo in Seattle · ★4.94 · 1 bedroom · 2 beds · 1 bath,162940384,Kartik,Downtown,Pike-Market,47.6101851,-122.3455905,Entire home/apt,204,3,18,2023-06-19,4.32,1,92,18,STR-OPLI-22-001309
745132594992683819,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,220390118,Sarom,Downtown,First Hill,47.60747,-122.32946,Entire home/apt,121,30,0,,,8,248,0,
49895027,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Capitol Hill,Broadway,47.6193232,-122.3205854,Entire home/apt,135,31,0,,,398,341,0,
6908161,Rental unit in Seattle · ★4.82 · 2 bedrooms · 2 beds · 1 bath,8642533,Sasha,Capitol Hill,Stevens,47.62534,-122.30969,Entire home/apt,125,5,40,2022-02-20,0.41,3,168,0,STR-OPLI-19-003099
638545284154628684,Condo in Seattle · ★4.88 · 1 bedroom · 2 beds · 1 bath,161070422,Devin,Downtown,Belltown,47.61389738023485,-122.34870691558167,Entire home/apt,197,2,51,2023-06-10,3.98,4,85,45,STR-OPLI-22-000777
50561357,Condo in Seattle · ★4.92 · 1 bedroom · 2 beds · 1 bath,408512841,Marie,Downtown,Belltown,47.61416,-122.34956,Entire home/apt,166,2,140,2023-06-18,5.77,1,232,66,STR-OPLI-21-000550
6973790,Condo in Seattle · ★4.87 · 1 bedroom · 2 beds · 1 bath,4411144,Emma,Downtown,Belltown,47.61365,-122.34717,Entire home/apt,160,2,223,2023-06-20,2.30,2,119,60,STR-OPLI-19-000420
42004276,Condo in Seattle · ★4.92 · Studio · 2 beds · 1 bath,46188658,Pedro,Downtown,Belltown,47.61412,-122.3472,Entire home/apt,178,1,269,2023-06-10,7.12,1,244,85,STR-OPLI-20-000449
674678222742975797,Serviced apartment in Seattle · 1 bedroom · 1 bed · 1 bath,48005494,Zeus,Capitol Hill,Broadway,47.62738,-122.31649,Entire home/apt,91,30,0,,,36,354,0,
49608894,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Downtown,Central Business District,47.60612070000001,-122.3387866,Entire home/apt,181,31,0,,,398,100,0,
42084151,Rental unit in Seattle · 1 bedroom · 1 bed · 1 bath,107434423,Blueground,Capitol Hill,Broadway,47.6206301,-122.3198568,Entire home/apt,163,31,0,,,398,311,0,
767408878682676986,Rental unit in Seattle · ★4.95 · 1 bedroom · 2 beds · 1 bath,398339477,Ginny,Downtown,Central Business District,47.60577,-122.33998,Entire home/apt,319,2,43,2023-06-21,6.72,3,117,43,STR-OPLI-22-000119
706816706047244541,Rental unit in Seattle · 2 bedrooms · 2 beds · 2 baths,263502162,Landing,Capitol Hill,Broadway,47.61461,-122.31866,Entire home/apt,161,30,0,,,97,280,0,
28106693,Condo in Seattle · ★4.95 · 1 bedroom · 1 bed · 1 bath,16306173,Raj,Downtown,Pike-Market,47.60913,-122.34467,Entire home/apt,260,3,186,2023-06-08,3.22,2,123,45,STR-OPLI-19-001388
